"tab_code","表章項目","cat01_code","宿泊施設タイプ","cat02_code","宿泊者数","area_code","施設所在地","time_code","時間軸(年次、月次)","unit","value"
"120","実宿泊者数","100","合計","120","実宿泊者数","06000","山形県","2014000606","2014年6月","人","395870"
"120","実宿泊者数","100","合計","120","実宿泊者数","06000","山形県","2014000505","2014年5月","人","351490"
"120","実宿泊者数","100","合計","120","実宿泊者数","06000","山形県","2014000404","2014年4月","人","260780"
"120","実宿泊者数","100","合計","120","実宿泊者数","06000","山形県","2014000303","2014年3月","人","327590"
"120","実宿泊者数","100","合計","120","実宿泊者数","06000","山形県","2014000202","2014年2月","人","305300"
"120","実宿泊者数","100","合計","120","実宿泊者数","06000","山形県","2014000101","2014年1月","人","296920"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2016000000","2016年","人","7405090"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2016001212","2016年12月","人","601000"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2016001111","2016年11月","人","619660"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2016001010","2016年10月","人","699630"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2016000909","2016年9月","人","609740"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2016000808","2016年8月","人","812850"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2016000707","2016年7月","人","620640"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2016000606","2016年6月","人","580740"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2016000505","2016年5月","人","567490"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2016000404","2016年4月","人","566890"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2016000303","2016年3月","人","589580"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2016000202","2016年2月","人","574380"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2016000101","2016年1月","人","562490"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2015000000","2015年","人","8035560"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2015001212","2015年12月","人","640720"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2015001111","2015年11月","人","714230"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2015001010","2015年10月","人","772320"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2015000909","2015年9月","人","709260"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2015000808","2015年8月","人","880240"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2015000707","2015年7月","人","694330"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2015000606","2015年6月","人","640130"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2015000505","2015年5月","人","656460"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2015000404","2015年4月","人","585280"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2015000303","2015年3月","人","617320"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2015000202","2015年2月","人","545710"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2015000101","2015年1月","人","579560"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2014000000","2014年","人","7942500"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2014001212","2014年12月","人","648020"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2014001111","2014年11月","人","714530"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2014001010","2014年10月","人","792280"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2014000909","2014年9月","人","678530"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2014000808","2014年8月","人","925190"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2014000707","2014年7月","人","715440"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2014000606","2014年6月","人","640980"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2014000505","2014年5月","人","641300"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2014000404","2014年4月","人","573340"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2014000303","2014年3月","人","584180"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2014000202","2014年2月","人","492060"
"120","実宿泊者数","100","合計","120","実宿泊者数","07000","福島県","2014000101","2014年1月","人","536670"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2016000000","2016年","人","4224700"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2016001212","2016年12月","人","365720"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2016001111","2016年11月","人","373320"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2016001010","2016年10月","人","364680"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2016000909","2016年9月","人","338740"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2016000808","2016年8月","人","471260"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2016000707","2016年7月","人","371550"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2016000606","2016年6月","人","312440"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2016000505","2016年5月","人","346160"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2016000404","2016年4月","人","320760"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2016000303","2016年3月","人","379540"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2016000202","2016年2月","人","294250"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2016000101","2016年1月","人","286290"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2015000000","2015年","人","4058170"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2015001212","2015年12月","人","354200"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2015001111","2015年11月","人","349560"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2015001010","2015年10月","人","356480"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2015000909","2015年9月","人","318910"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2015000808","2015年8月","人","469370"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2015000707","2015年7月","人","353230"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2015000606","2015年6月","人","299920"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2015000505","2015年5月","人","332800"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2015000404","2015年4月","人","293300"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2015000303","2015年3月","人","364880"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2015000202","2015年2月","人","281360"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2015000101","2015年1月","人","284160"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2014000000","2014年","人","3836960"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2014001212","2014年12月","人","320260"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2014001111","2014年11月","人","333040"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2014001010","2014年10月","人","315010"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2014000909","2014年9月","人","298230"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2014000808","2014年8月","人","440810"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2014000707","2014年7月","人","351480"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2014000606","2014年6月","人","258060"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2014000505","2014年5月","人","298020"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2014000404","2014年4月","人","270540"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2014000303","2014年3月","人","386380"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2014000202","2014年2月","人","280400"
"120","実宿泊者数","100","合計","120","実宿泊者数","08000","茨城県","2014000101","2014年1月","人","284730"
"120","実宿泊者数","100","合計","120","実宿泊者数","09000","栃木県","2016000000","2016年","人","8487920"
"120","実宿泊者数","100","合計","120","実宿泊者数","09000","栃木県","2016001212","2016年12月","人","627130"
"120","実宿泊者数","100","合計","120","実宿泊者数","09000","栃木県","2016001111","2016年11月","人","761300"
"120","実宿泊者数","100","合計","120","実宿泊者数","09000","栃木県","2016001010","2016年10月","人","865880"
"120","実宿泊者数","100","合計","120","実宿泊者数","09000","栃木県","2016000909","2016年9月","人","772190"
"120","実宿泊者数","100","合計","120","実宿泊者数","09000","栃木県","2016000808","2016年8月","人","1056110"
"120","実宿泊者数","100","合計","120","実宿泊者数","09000","栃木県","2016000707","2016年7月","人","760300"
"120","実宿泊者数","100","合計","120","実宿泊者数","09000","栃木県","2016000606","2016年6月","人","637760"
